address,date,time,SMS Type,Amount (BHD),Merchant,Transaction Category,body
NBK Bahrain,19-02-26,4:57:20 PM,Purchase,7.33,DR JAMAL AL ZEERA,General,Thank you for using credit card 4285XXX2529 for BHD 7.330 at DR JAMAL AL ZEERA on 19/02/2026 16:57. Available balance: BHD 1414.455. For enquiry 17155555.
NBK Bahrain,20-02-26,6:07:37 AM,Purchase,6.695,CHWEIHA CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 6.695 at CHWEIHA CAFE on 20/02/2026 06:07. Available balance: BHD 1407.760. For enquiry 17155555.
NBK Bahrain,20-02-26,9:54:16 AM,Purchase,5.157,DANUBE CO FOR FOOD,General,Thank you for using credit card 4285XXX2529 for BHD 5.157 at DANUBE CO FOR FOOD on 20/02/2026 09:54. Available balance: BHD 1402.603. For enquiry 17155555.
NBK Bahrain,20-02-26,11:18:07 AM,OTP,,,,Your OTP for Login to Mobile Banking is 758146. It is valid for 5 Minutes.
NBK Bahrain,20-02-26,11:48:16 AM,OTP,,,,Your OTP for Login to Mobile Banking is 556236. It is valid for 5 Minutes.
NBK Bahrain,20-02-26,2:04:10 PM,Purchase,8.901,BOOTS,General,Thank you for using credit card 4285XXX2529 for BHD 8.901 at BOOTS on 20/02/2026 14:04. Available balance: BHD 1393.702. For enquiry 17155555.
NBK Bahrain,20-02-26,2:33:26 PM,Purchase,2.728,DAY 2 DAY SN,General,Thank you for using credit card 4285XXX2529 for BHD 2.728 at DAY 2 DAY SN on 20/02/2026 14:33. Available balance: BHD 1390.974. For enquiry 17155555.
NBK Bahrain,20-02-26,8:23:04 PM,Purchase,8.762,ALOOLA PETROL STAT,General,Thank you for using credit card 4285XXX2529 for BHD 8.762 at ALOOLA PETROL STAT on 20/02/2026 20:23. Available balance: BHD 1382.212. For enquiry 17155555.
NBK Bahrain,21-02-26,12:31:46 PM,OTP,,,,Your OTP for Login to Mobile Banking is 682070. It is valid for 5 Minutes.
NBK Bahrain,21-02-26,2:14:16 PM,Purchase,1.222,ALJAZIRA S/MARKET-,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 1.222 at ALJAZIRA S/MARKET- on 21/02/2026 14:14. Available balance: BHD 1380.990. For enquiry 17155555.
NBK Bahrain,21-02-26,4:41:30 PM,Purchase,12.358,SHARAF DG CO WLL,General,Thank you for using credit card 4285XXX2529 for BHD 12.358 at SHARAF DG CO WLL on 21/02/2026 16:41. Available balance: BHD 1368.632. For enquiry 17155555.
NBK Bahrain,22-02-26,4:21:22 AM,Purchase,14.049,TAP*Jahez BH,General,Thank you for using credit card 4285XXX2529 for BHD 14.049 at TAP*Jahez BH on 22/02/2026 04:21. Available balance: BHD 1354.583. For enquiry 17155555.
NBK Bahrain,22-02-26,1:54:37 PM,Purchase,16.245,ARAB VAPE GENERAL,General,Thank you for using credit card 4285XXX2529 for BHD 16.245 at ARAB VAPE GENERAL on 22/02/2026 13:54. Available balance: BHD 1338.338. For enquiry 17155555.
NBK Bahrain,23-02-26,6:44:39 AM,Purchase,7.256,BATELCO - E.SERVIC,General,Thank you for using credit card 4285XXX2529 for BHD 7.256 at BATELCO - E.SERVIC on 23/02/2026 06:44. Available balance: BHD 1331.082. For enquiry 17155555.
NBK Bahrain,23-02-26,7:36:24 AM,Purchase,8.965,UBER * PENDING,General,Thank you for using credit card 4285XXX2529 for BHD 8.965 at UBER * PENDING on 23/02/2026 07:36. Available balance: BHD 1322.117. For enquiry 17155555.
NBK Bahrain,23-02-26,10:15:38 AM,Purchase,2.315,Naseef Restaurant,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 2.315 at Naseef Restaurant on 23/02/2026 10:15. Available balance: BHD 1319.802. For enquiry 17155555.
NBK Bahrain,23-02-26,10:55:57 PM,Purchase,25.16,Cars,General,Thank you for using credit card 4285XXX2529 for BHD 25.160 at Cars on 23/02/2026 22:55. Available balance: BHD 1294.642. For enquiry 17155555.
NBK Bahrain,24-02-26,12:23:17 AM,Purchase,7.116,THE ISLAMIC CENTER,General,Thank you for using credit card 4285XXX2529 for BHD 7.116 at THE ISLAMIC CENTER on 24/02/2026 00:23. Available balance: BHD 1287.526. For enquiry 17155555.
NBK Bahrain,24-02-26,3:56:38 PM,Purchase,6.15,SOHO MIDDLE EAST W,General,Thank you for using credit card 4285XXX2529 for BHD 6.150 at SOHO MIDDLE EAST W on 24/02/2026 15:56. Available balance: BHD 1281.376. For enquiry 17155555.
NBK Bahrain,24-02-26,4:31:18 PM,Purchase,0.62,PAYPAL *PLAYSTATIO,General,Thank you for using credit card 4285XXX2529 for BHD 0.620 at PAYPAL *PLAYSTATIO on 24/02/2026 16:31. Available balance: BHD 1280.756. For enquiry 17155555.
NBK Bahrain,26-02-26,4:00:57 PM,Purchase,19.473,ASWAQ ALHELLI - SH,General,Thank you for using credit card 4285XXX2529 for BHD 19.473 at ASWAQ ALHELLI - SH on 26/02/2026 16:00. Available balance: BHD 1261.283. For enquiry 17155555.
NBK Bahrain,26-02-26,10:53:31 PM,Purchase,1.255,Meed Dammam 2,General,Thank you for using credit card 4285XXX2529 for BHD 1.255 at Meed Dammam 2 on 26/02/2026 22:53. Available balance: BHD 1260.028. For enquiry 17155555.
NBK Bahrain,27-02-26,12:37:09 AM,Purchase,22.799,TALABAT.COM,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 22.799 at TALABAT.COM on 27/02/2026 00:37. Available balance: BHD 1237.229. For enquiry 17155555.
NBK Bahrain,27-02-26,11:56:10 PM,Purchase,0.525,GAMES CORNER EST,General,Thank you for using credit card 4285XXX2529 for BHD 0.525 at GAMES CORNER EST on 27/02/2026 23:56. Available balance: BHD 1236.704. For enquiry 17155555.
NBK Bahrain,01-03-26,2:19:03 AM,OTP,,,,Your OTP for Login to Mobile Banking is 735184. It is valid for 5 Minutes.
NBK Bahrain,01-03-26,10:44:10 AM,Purchase,0.842,WHIPPED FOOD TRUCK,General,Thank you for using credit card 4285XXX2529 for BHD 0.842 at WHIPPED FOOD TRUCK on 01/03/2026 10:44. Available balance: BHD 1235.862. For enquiry 17155555.
NBK Bahrain,01-03-26,2:59:33 PM,Purchase,13.615,GOOGLE*YOUTUBEPREM,General,Thank you for using credit card 4285XXX2529 for BHD 13.615 at GOOGLE*YOUTUBEPREM on 01/03/2026 14:59. Available balance: BHD 1222.247. For enquiry 17155555.
NBK Bahrain,01-03-26,5:11:20 PM,Purchase,30.718,DAWAA AL-RIFFA PHA,General,Thank you for using credit card 4285XXX2529 for BHD 30.718 at DAWAA AL-RIFFA PHA on 01/03/2026 17:11. Available balance: BHD 1191.529. For enquiry 17155555.
NBK Bahrain,02-03-26,1:29:17 PM,OTP,,,,Your OTP for Login to Mobile Banking is 804445. It is valid for 5 Minutes.
NBK Bahrain,03-03-26,1:41:58 AM,Purchase,16.093,ALNOUKHADA RESTAUR,General,Thank you for using credit card 4285XXX2529 for BHD 16.093 at ALNOUKHADA RESTAUR on 03/03/2026 01:41. Available balance: BHD 1175.436. For enquiry 17155555.
NBK Bahrain,03-03-26,8:15:44 AM,Purchase,12.92,SLIDERS RESTAURANT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 12.920 at SLIDERS RESTAURANT on 03/03/2026 08:15. Available balance: BHD 1162.516. For enquiry 17155555.
NBK Bahrain,03-03-26,9:55:19 AM,Purchase,4.902,AL LIWAN CINEMA WL,General,Thank you for using credit card 4285XXX2529 for BHD 4.902 at AL LIWAN CINEMA WL on 03/03/2026 09:55. Available balance: BHD 1157.614. For enquiry 17155555.
NBK Bahrain,04-03-26,10:14:33 AM,Purchase,16.241,MARKS & SPENCER,General,Thank you for using credit card 4285XXX2529 for BHD 16.241 at MARKS & SPENCER on 04/03/2026 10:14. Available balance: BHD 1141.373. For enquiry 17155555.
NBK Bahrain,05-03-26,7:10:41 AM,OTP,,,,Your OTP for Login to Mobile Banking is 939881. It is valid for 5 Minutes.
NBK Bahrain,05-03-26,2:15:58 PM,OTP,,,,Your OTP for Login to Mobile Banking is 564076. It is valid for 5 Minutes.
NBK Bahrain,06-03-26,3:24:51 AM,Purchase,9.475,PAYPAL *STEAM GAME,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 9.475 at PAYPAL *STEAM GAME on 06/03/2026 03:24. Available balance: BHD 1131.898. For enquiry 17155555.
NBK Bahrain,06-03-26,10:47:49 AM,OTP,,,,Your OTP for Login to Mobile Banking is 839165. It is valid for 5 Minutes.
NBK Bahrain,07-03-26,7:30:29 AM,Purchase,8.698,GB CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 8.698 at GB CAFE on 07/03/2026 07:30. Available balance: BHD 1123.200. For enquiry 17155555.
NBK Bahrain,07-03-26,8:29:51 AM,Purchase,1.236,SOHO MIDDLE EAST W,General,Thank you for using credit card 4285XXX2529 for BHD 1.236 at SOHO MIDDLE EAST W on 07/03/2026 08:29. Available balance: BHD 1121.964. For enquiry 17155555.
NBK Bahrain,07-03-26,1:17:21 PM,OTP,,,,Your OTP for Login to Mobile Banking is 122099. It is valid for 5 Minutes.
NBK Bahrain,07-03-26,5:16:30 PM,Purchase,10.832,DAWAA AL-RIFFA PHA,General,Thank you for using credit card 4285XXX2529 for BHD 10.832 at DAWAA AL-RIFFA PHA on 07/03/2026 17:16. Available balance: BHD 1111.132. For enquiry 17155555.
NBK Bahrain,08-03-26,1:39:33 AM,Purchase,24.817,Bpay-Regstrn,Finance,Thank you for using credit card 4285XXX2529 for BHD 24.817 at Bpay-Regstrn on 08/03/2026 01:39. Available balance: BHD 1086.315. For enquiry 17155555.
NBK Bahrain,08-03-26,7:55:30 PM,Purchase,10.963,TROLLEY MARKET - H,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 10.963 at TROLLEY MARKET - H on 08/03/2026 19:55. Available balance: BHD 1075.352. For enquiry 17155555.
NBK Bahrain,08-03-26,8:27:31 PM,Purchase,12.53,WHIPPED FOOD TRUCK,General,Thank you for using credit card 4285XXX2529 for BHD 12.530 at WHIPPED FOOD TRUCK on 08/03/2026 20:27. Available balance: BHD 1062.822. For enquiry 17155555.
NBK Bahrain,08-03-26,9:19:38 PM,Purchase,0.912,I POINT,General,Thank you for using credit card 4285XXX2529 for BHD 0.912 at I POINT on 08/03/2026 21:19. Available balance: BHD 1061.910. For enquiry 17155555.
NBK Bahrain,09-03-26,11:16:10 PM,Purchase,4.069,Amazon AE Seller,General,Thank you for using credit card 4285XXX2529 for BHD 4.069 at Amazon AE Seller on 09/03/2026 23:16. Available balance: BHD 1057.841. For enquiry 17155555.
NBK Bahrain,10-03-26,2:20:07 AM,OTP,,,,Your OTP for Login to Mobile Banking is 325315. It is valid for 5 Minutes.
NBK Bahrain,10-03-26,1:12:57 PM,Purchase,28.117,WWW.OFFGAMERS.COM,General,Thank you for using credit card 4285XXX2529 for BHD 28.117 at WWW.OFFGAMERS.COM on 10/03/2026 13:12. Available balance: BHD 1029.724. For enquiry 17155555.
NBK Bahrain,10-03-26,8:59:05 PM,Purchase,21.97,KHAN BAGHDAD GRILL,General,Thank you for using credit card 4285XXX2529 for BHD 21.970 at KHAN BAGHDAD GRILL on 10/03/2026 20:59. Available balance: BHD 1007.754. For enquiry 17155555.
NBK Bahrain,10-03-26,11:17:02 PM,Purchase,4.196,WADI CINEMA CONCES,General,Thank you for using credit card 4285XXX2529 for BHD 4.196 at WADI CINEMA CONCES on 10/03/2026 23:17. Available balance: BHD 1003.558. For enquiry 17155555.
NBK Bahrain,11-03-26,5:48:56 AM,Purchase,1.576,WHIPPED FOOD TRUCK,General,Thank you for using credit card 4285XXX2529 for BHD 1.576 at WHIPPED FOOD TRUCK on 11/03/2026 05:48. Available balance: BHD 1001.982. For enquiry 17155555.
NBK Bahrain,11-03-26,7:47:00 AM,Purchase,1.217,Ashas Sweets and N,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 1.217 at Ashas Sweets and N on 11/03/2026 07:47. Available balance: BHD 1000.765. For enquiry 17155555.
NBK Bahrain,11-03-26,10:49:46 PM,Purchase,3.452,DAWAA AL-RIFFA PHA,General,Thank you for using credit card 4285XXX2529 for BHD 3.452 at DAWAA AL-RIFFA PHA on 11/03/2026 22:49. Available balance: BHD 997.313. For enquiry 17155555.
NBK Bahrain,12-03-26,4:16:24 AM,Purchase,11.223,TROLLEY MARKET - H,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 11.223 at TROLLEY MARKET - H on 12/03/2026 04:16. Available balance: BHD 986.090. For enquiry 17155555.
NBK Bahrain,12-03-26,10:49:46 AM,Purchase,10.118,UNITED INSURANCE -,General,Thank you for using credit card 4285XXX2529 for BHD 10.118 at UNITED INSURANCE - on 12/03/2026 10:49. Available balance: BHD 975.972. For enquiry 17155555.
NBK Bahrain,12-03-26,11:48:39 AM,Purchase,9.007,CHWEIHA CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 9.007 at CHWEIHA CAFE on 12/03/2026 11:48. Available balance: BHD 966.965. For enquiry 17155555.
NBK Bahrain,12-03-26,1:06:33 PM,Purchase,12.092,ROAST WLL,General,Thank you for using credit card 4285XXX2529 for BHD 12.092 at ROAST WLL on 12/03/2026 13:06. Available balance: BHD 954.873. For enquiry 17155555.
NBK Bahrain,12-03-26,1:44:45 PM,Purchase,2.498,ETIHAD AIRWAYS,General,Thank you for using credit card 4285XXX2529 for BHD 2.498 at ETIHAD AIRWAYS on 12/03/2026 13:44. Available balance: BHD 952.375. For enquiry 17155555.
NBK Bahrain,13-03-26,4:19:28 AM,Purchase,12.44,ALNOUKHADA RESTAUR,General,Thank you for using credit card 4285XXX2529 for BHD 12.440 at ALNOUKHADA RESTAUR on 13/03/2026 04:19. Available balance: BHD 939.935. For enquiry 17155555.
NBK Bahrain,13-03-26,8:09:57 PM,Purchase,3.011,ARAB VAPE GENERAL,General,Thank you for using credit card 4285XXX2529 for BHD 3.011 at ARAB VAPE GENERAL on 13/03/2026 20:09. Available balance: BHD 936.924. For enquiry 17155555.
NBK Bahrain,13-03-26,9:17:53 PM,OTP,,,,Your OTP for Login to Mobile Banking is 473490. It is valid for 5 Minutes.
NBK Bahrain,14-03-26,7:45:29 AM,Purchase,0.765,DR JAMAL AL ZEERA,General,Thank you for using credit card 4285XXX2529 for BHD 0.765 at DR JAMAL AL ZEERA on 14/03/2026 07:45. Available balance: BHD 936.159. For enquiry 17155555.
NBK Bahrain,15-03-26,7:08:37 AM,Purchase,3.05,Platinumlist.net,General,Thank you for using credit card 4285XXX2529 for BHD 3.050 at Platinumlist.net on 15/03/2026 07:08. Available balance: BHD 933.109. For enquiry 17155555.
NBK Bahrain,16-03-26,12:33:25 PM,Purchase,4.573,UNITED INSURANCE C,General,Thank you for using credit card 4285XXX2529 for BHD 4.573 at UNITED INSURANCE C on 16/03/2026 12:33. Available balance: BHD 928.536. For enquiry 17155555.
NBK Bahrain,16-03-26,4:51:44 PM,Purchase,31.573,PINKBERRY,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 31.573 at PINKBERRY on 16/03/2026 16:51. Available balance: BHD 896.963. For enquiry 17155555.
NBK Bahrain,16-03-26,6:22:14 PM,Purchase,9.385,LULU BAHRAIN HYPER,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 9.385 at LULU BAHRAIN HYPER on 16/03/2026 18:22. Available balance: BHD 887.578. For enquiry 17155555.
NBK Bahrain,16-03-26,7:59:44 PM,Purchase,3.057,GAMES CORNER EST,General,Thank you for using credit card 4285XXX2529 for BHD 3.057 at GAMES CORNER EST on 16/03/2026 19:59. Available balance: BHD 884.521. For enquiry 17155555.
NBK Bahrain,16-03-26,10:30:51 PM,Purchase,19.905,738Pin* CDMP,General,Thank you for using credit card 4285XXX2529 for BHD 19.905 at 738Pin* CDMP on 16/03/2026 22:30. Available balance: BHD 864.616. For enquiry 17155555.
NBK Bahrain,17-03-26,7:13:41 AM,Purchase,16.282,Platinumlist.net,General,Thank you for using credit card 4285XXX2529 for BHD 16.282 at Platinumlist.net on 17/03/2026 07:13. Available balance: BHD 848.334. For enquiry 17155555.
NBK Bahrain,17-03-26,2:31:47 PM,Purchase,3.771,TALABAT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 3.771 at TALABAT on 17/03/2026 14:31. Available balance: BHD 844.563. For enquiry 17155555.
NBK Bahrain,17-03-26,4:15:30 PM,Purchase,3.092,GYOZA FOOD TRUCK -,General,Thank you for using credit card 4285XXX2529 for BHD 3.092 at GYOZA FOOD TRUCK - on 17/03/2026 16:15. Available balance: BHD 841.471. For enquiry 17155555.
NBK Bahrain,18-03-26,5:39:39 PM,Purchase,0.528,TROLLEY MARKET - A,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 0.528 at TROLLEY MARKET - A on 18/03/2026 17:39. Available balance: BHD 840.943. For enquiry 17155555.
NBK Bahrain,18-03-26,6:09:29 PM,OTP,,,,Your OTP for Login to Mobile Banking is 416395. It is valid for 5 Minutes.
NBK Bahrain,19-03-26,6:47:40 AM,Purchase,14.228,PINKBERRY,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 14.228 at PINKBERRY on 19/03/2026 06:47. Available balance: BHD 826.715. For enquiry 17155555.
NBK Bahrain,19-03-26,6:49:11 AM,Purchase,4.349,ALOSRA,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 4.349 at ALOSRA on 19/03/2026 06:49. Available balance: BHD 822.366. For enquiry 17155555.
NBK Bahrain,19-03-26,8:13:45 AM,Purchase,17.877,SALLA APP EST,General,Thank you for using credit card 4285XXX2529 for BHD 17.877 at SALLA APP EST on 19/03/2026 08:13. Available balance: BHD 804.489. For enquiry 17155555.
NBK Bahrain,20-03-26,1:43:02 AM,Purchase,6.482,RAMEZ INTERNATIONA,General,Thank you for using credit card 4285XXX2529 for BHD 6.482 at RAMEZ INTERNATIONA on 20/03/2026 01:43. Available balance: BHD 798.007. For enquiry 17155555.
NBK Bahrain,20-03-26,8:36:32 AM,Purchase,8.497,GYOZA FOOD TRUCK -,General,Thank you for using credit card 4285XXX2529 for BHD 8.497 at GYOZA FOOD TRUCK - on 20/03/2026 08:36. Available balance: BHD 789.510. For enquiry 17155555.
NBK Bahrain,21-03-26,5:29:09 PM,Purchase,5.144,Audible,General,Thank you for using credit card 4285XXX2529 for BHD 5.144 at Audible on 21/03/2026 17:29. Available balance: BHD 784.366. For enquiry 17155555.
NBK Bahrain,22-03-26,3:46:54 AM,Purchase,21.804,TROLLEY MARKET - A,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 21.804 at TROLLEY MARKET - A on 22/03/2026 03:46. Available balance: BHD 762.562. For enquiry 17155555.
NBK Bahrain,22-03-26,7:56:52 AM,Purchase,11.273,JESR,General,Thank you for using credit card 4285XXX2529 for BHD 11.273 at JESR on 22/03/2026 07:56. Available balance: BHD 751.289. For enquiry 17155555.
NBK Bahrain,22-03-26,11:53:33 AM,OTP,,,,Your OTP for Login to Mobile Banking is 442106. It is valid for 5 Minutes.
NBK Bahrain,22-03-26,5:26:47 PM,OTP,,,,Your OTP for Login to Mobile Banking is 249324. It is valid for 5 Minutes.
NBK Bahrain,22-03-26,11:39:19 PM,Purchase,6.891,SLIDERS RESTAURANT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 6.891 at SLIDERS RESTAURANT on 22/03/2026 23:39. Available balance: BHD 744.398. For enquiry 17155555.
NBK Bahrain,23-03-26,11:51:36 AM,OTP,,,,Your OTP for Login to Mobile Banking is 828046. It is valid for 5 Minutes.
NBK Bahrain,23-03-26,7:17:06 PM,Purchase,2.527,VIENNA VENDING SUP,General,Thank you for using credit card 4285XXX2529 for BHD 2.527 at VIENNA VENDING SUP on 23/03/2026 19:17. Available balance: BHD 741.871. For enquiry 17155555.
NBK Bahrain,24-03-26,12:35:14 AM,Purchase,13.292,FUCOM INTERNATIONA,General,Thank you for using credit card 4285XXX2529 for BHD 13.292 at FUCOM INTERNATIONA on 24/03/2026 00:35. Available balance: BHD 728.579. For enquiry 17155555.
NBK Bahrain,24-03-26,5:17:11 AM,Purchase,31.219,CHWEIHA CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 31.219 at CHWEIHA CAFE on 24/03/2026 05:17. Available balance: BHD 697.360. For enquiry 17155555.
NBK Bahrain,24-03-26,9:25:37 AM,Purchase,9.892,WHIPPED FOOD TRUCK,General,Thank you for using credit card 4285XXX2529 for BHD 9.892 at WHIPPED FOOD TRUCK on 24/03/2026 09:25. Available balance: BHD 687.468. For enquiry 17155555.
NBK Bahrain,24-03-26,7:35:29 PM,Purchase,4.725,Meed Dammam 2,General,Thank you for using credit card 4285XXX2529 for BHD 4.725 at Meed Dammam 2 on 24/03/2026 19:35. Available balance: BHD 682.743. For enquiry 17155555.
NBK Bahrain,24-03-26,7:43:29 PM,Purchase,5.384,ROAST WLL,General,Thank you for using credit card 4285XXX2529 for BHD 5.384 at ROAST WLL on 24/03/2026 19:43. Available balance: BHD 677.359. For enquiry 17155555.
NBK Bahrain,25-03-26,6:42:00 AM,Purchase,26.85,Meed Dammam 2,General,Thank you for using credit card 4285XXX2529 for BHD 26.850 at Meed Dammam 2 on 25/03/2026 06:42. Available balance: BHD 650.509. For enquiry 17155555.
NBK Bahrain,25-03-26,2:42:33 PM,OTP,,,,Your OTP for Login to Mobile Banking is 765047. It is valid for 5 Minutes.
NBK Bahrain,25-03-26,11:29:36 PM,Purchase,30.648,VIENNA VENDING SUP,General,Thank you for using credit card 4285XXX2529 for BHD 30.648 at VIENNA VENDING SUP on 25/03/2026 23:29. Available balance: BHD 619.861. For enquiry 17155555.
NBK Bahrain,26-03-26,12:02:08 AM,Purchase,5.883,BOSS SPA AND SALON,General,Thank you for using credit card 4285XXX2529 for BHD 5.883 at BOSS SPA AND SALON on 26/03/2026 00:02. Available balance: BHD 613.978. For enquiry 17155555.
NBK Bahrain,26-03-26,3:56:13 AM,Purchase,1.059,ARAB VAPE GENERAL,General,Thank you for using credit card 4285XXX2529 for BHD 1.059 at ARAB VAPE GENERAL on 26/03/2026 03:56. Available balance: BHD 612.919. For enquiry 17155555.
